Date,StudentID,Grade,Attendance,Event,Weather,Temperature,DayOfWeek,Month,IsBeforeHoliday,IsAfterHoliday,DistanceKm,DistanceBand
2025-07-23,STU0065,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,5.19,Nearby
2025-07-23,STU0066,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,7.09,Moderate
2025-07-23,STU0067,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,5.83,Nearby
2025-07-23,STU0068,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,9.06,Moderate
2025-07-23,STU0069,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,14.06,Far
2025-07-23,STU0070,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,18.06,Far
2025-07-23,STU0071,Grade 10,0,exam,rainy,27.1,Wednesday,July,False,False,23.5,Very Far
2025-07-23,STU0072,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,23.48,Very Far
2025-07-23,STU0073,Grade 10,0,exam,rainy,27.1,Wednesday,July,False,False,4.28,Nearby
2025-07-23,STU0074,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,5.22,Nearby
2025-07-23,STU0075,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,8.58,Moderate
2025-07-23,STU0076,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,19.06,Far
2025-07-23,STU0077,Grade 9,0,exam,rainy,27.1,Wednesday,July,False,False,7.73,Moderate
2025-07-23,STU0078,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,3.26,Nearby
2025-07-23,STU0079,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,20.93,Very Far
2025-07-23,STU0080,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,5.19,Nearby
2025-07-23,STU0081,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,23.17,Very Far
2025-07-23,STU0082,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,18.62,Far
2025-07-23,STU0083,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,7.16,Moderate
2025-07-23,STU0084,Grade 9,0,exam,rainy,27.1,Wednesday,July,False,False,21.5,Very Far
2025-07-23,STU0085,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,2.55,Nearby
2025-07-23,STU0086,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,20.91,Very Far
2025-07-23,STU0087,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,0.76,Nearby
2025-07-23,STU0088,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,11.13,Moderate
2025-07-23,STU0089,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,0.86,Nearby
2025-07-23,STU0090,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,8.38,Moderate
2025-07-23,STU0091,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,10.12,Moderate
2025-07-23,STU0092,Grade 9,1,exam,rainy,27.1,Wednesday,July,False,False,24.79,Very Far
2025-07-23,STU0093,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,6.29,Nearby
2025-07-23,STU0094,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,2.1,Nearby
2025-07-23,STU0095,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,13.04,Far
2025-07-23,STU0096,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,10.97,Moderate
2025-07-23,STU0097,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,17.56,Far
2025-07-23,STU0098,Grade 8,1,exam,rainy,27.1,Wednesday,July,False,False,10.43,Moderate
2025-07-23,STU0099,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,11.1,Moderate
2025-07-23,STU0100,Grade 10,1,exam,rainy,27.1,Wednesday,July,False,False,7.48,Moderate
2025-07-24,STU0001,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,16.41,Far
2025-07-24,STU0002,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,3.25,Nearby
2025-07-24,STU0003,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,14.66,Far
2025-07-24,STU0004,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,4.2,Nearby
2025-07-24,STU0005,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,5.79,Nearby
2025-07-24,STU0006,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,10.34,Moderate
2025-07-24,STU0007,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,8.91,Moderate
2025-07-24,STU0008,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,12.13,Moderate
2025-07-24,STU0009,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,12.75,Moderate
2025-07-24,STU0010,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,0.75,Nearby
2025-07-24,STU0011,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,19.64,Very Far
2025-07-24,STU0012,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,2.78,Nearby
2025-07-24,STU0013,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,8.41,Moderate
2025-07-24,STU0014,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,10.25,Moderate
2025-07-24,STU0015,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,6.65,Nearby
2025-07-24,STU0016,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,5.76,Nearby
2025-07-24,STU0017,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,3.04,Nearby
2025-07-24,STU0018,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,22.57,Very Far
2025-07-24,STU0019,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,3.28,Nearby
2025-07-24,STU0020,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,10.33,Moderate
2025-07-24,STU0021,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,16.98,Far
2025-07-24,STU0022,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,2.86,Nearby
2025-07-24,STU0023,Grade 9,0,exam,cloudy,30.9,Thursday,July,False,False,11.43,Moderate
2025-07-24,STU0024,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,24.74,Very Far
2025-07-24,STU0025,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,14.72,Far
2025-07-24,STU0026,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,8.21,Moderate
2025-07-24,STU0027,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,20.94,Very Far
2025-07-24,STU0028,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,3.72,Nearby
2025-07-24,STU0029,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,9.98,Moderate
2025-07-24,STU0030,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,14.48,Far
2025-07-24,STU0031,Grade 9,0,exam,cloudy,30.9,Thursday,July,False,False,3.02,Nearby
2025-07-24,STU0032,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,22.05,Very Far
2025-07-24,STU0033,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,1.33,Nearby
2025-07-24,STU0034,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,5.96,Nearby
2025-07-24,STU0035,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,21.75,Very Far
2025-07-24,STU0036,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,3.79,Nearby
2025-07-24,STU0037,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,20.02,Very Far
2025-07-24,STU0038,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,23.26,Very Far
2025-07-24,STU0039,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,12.54,Moderate
2025-07-24,STU0040,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,9.83,Moderate
2025-07-24,STU0041,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,9.34,Moderate
2025-07-24,STU0042,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,6.32,Nearby
2025-07-24,STU0043,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,13.44,Far
2025-07-24,STU0044,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,12.46,Moderate
2025-07-24,STU0045,Grade 9,0,exam,cloudy,30.9,Thursday,July,False,False,3.24,Nearby
2025-07-24,STU0046,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,6.97,Moderate
2025-07-24,STU0047,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,4.72,Nearby
2025-07-24,STU0048,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,17.08,Far
2025-07-24,STU0049,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,1.75,Nearby
2025-07-24,STU0050,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,7.82,Moderate
2025-07-24,STU0051,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,11.54,Moderate
2025-07-24,STU0052,Grade 9,0,exam,cloudy,30.9,Thursday,July,False,False,2.63,Nearby
2025-07-24,STU0053,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,10.93,Moderate
2025-07-24,STU0054,Grade 9,0,exam,cloudy,30.9,Thursday,July,False,False,20.11,Very Far
2025-07-24,STU0055,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,12.49,Moderate
2025-07-24,STU0056,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,15.44,Far
2025-07-24,STU0057,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,13.39,Far
2025-07-24,STU0058,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,19.1,Far
2025-07-24,STU0059,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,24.46,Very Far
2025-07-24,STU0060,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,12.88,Moderate
2025-07-24,STU0061,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,23.92,Very Far
2025-07-24,STU0062,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,16.25,Far
2025-07-24,STU0063,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,21.84,Very Far
2025-07-24,STU0064,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,0.8,Nearby
2025-07-24,STU0065,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,5.19,Nearby
2025-07-24,STU0066,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,7.09,Moderate
2025-07-24,STU0067,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,5.83,Nearby
2025-07-24,STU0068,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,9.06,Moderate
2025-07-24,STU0069,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,14.06,Far
2025-07-24,STU0070,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,18.06,Far
2025-07-24,STU0071,Grade 8,0,exam,cloudy,30.9,Thursday,July,False,False,23.5,Very Far
2025-07-24,STU0072,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,23.48,Very Far
2025-07-24,STU0073,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,4.28,Nearby
2025-07-24,STU0074,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,5.22,Nearby
2025-07-24,STU0075,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,8.58,Moderate
2025-07-24,STU0076,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,19.06,Far
2025-07-24,STU0077,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,7.73,Moderate
2025-07-24,STU0078,Grade 10,0,exam,cloudy,30.9,Thursday,July,False,False,3.26,Nearby
2025-07-24,STU0079,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,20.93,Very Far
2025-07-24,STU0080,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,5.19,Nearby
2025-07-24,STU0081,Grade 8,0,exam,cloudy,30.9,Thursday,July,False,False,23.17,Very Far
2025-07-24,STU0082,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,18.62,Far
2025-07-24,STU0083,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,7.16,Moderate
2025-07-24,STU0084,Grade 10,0,exam,cloudy,30.9,Thursday,July,False,False,21.5,Very Far
2025-07-24,STU0085,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,2.55,Nearby
2025-07-24,STU0086,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,20.91,Very Far
2025-07-24,STU0087,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,0.76,Nearby
2025-07-24,STU0088,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,11.13,Moderate
2025-07-24,STU0089,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,0.86,Nearby
2025-07-24,STU0090,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,8.38,Moderate
2025-07-24,STU0091,Grade 9,0,exam,cloudy,30.9,Thursday,July,False,False,10.12,Moderate
2025-07-24,STU0092,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,24.79,Very Far
2025-07-24,STU0093,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,6.29,Nearby
2025-07-24,STU0094,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,2.1,Nearby
2025-07-24,STU0095,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,13.04,Far
2025-07-24,STU0096,Grade 8,1,exam,cloudy,30.9,Thursday,July,False,False,10.97,Moderate
2025-07-24,STU0097,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,17.56,Far
2025-07-24,STU0098,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,10.43,Moderate
2025-07-24,STU0099,Grade 10,1,exam,cloudy,30.9,Thursday,July,False,False,11.1,Moderate
2025-07-24,STU0100,Grade 9,1,exam,cloudy,30.9,Thursday,July,False,False,7.48,Moderate
2025-07-25,STU0001,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,16.41,Far
2025-07-25,STU0002,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,3.25,Nearby
2025-07-25,STU0003,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,14.66,Far
2025-07-25,STU0004,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,4.2,Nearby
2025-07-25,STU0005,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,5.79,Nearby
2025-07-25,STU0006,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,10.34,Moderate
2025-07-25,STU0007,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,8.91,Moderate
2025-07-25,STU0008,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,12.13,Moderate
2025-07-25,STU0009,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,12.75,Moderate
2025-07-25,STU0010,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,0.75,Nearby
2025-07-25,STU0011,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,19.64,Very Far
2025-07-25,STU0012,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,2.78,Nearby
2025-07-25,STU0013,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,8.41,Moderate
2025-07-25,STU0014,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,10.25,Moderate
2025-07-25,STU0015,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,6.65,Nearby
2025-07-25,STU0016,Grade 8,0,exam,rainy,26.4,Friday,July,False,False,5.76,Nearby
2025-07-25,STU0017,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,3.04,Nearby
2025-07-25,STU0018,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,22.57,Very Far
2025-07-25,STU0019,Grade 8,0,exam,rainy,26.4,Friday,July,False,False,3.28,Nearby
2025-07-25,STU0020,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,10.33,Moderate
2025-07-25,STU0021,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,16.98,Far
2025-07-25,STU0022,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,2.86,Nearby
2025-07-25,STU0023,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,11.43,Moderate
2025-07-25,STU0024,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,24.74,Very Far
2025-07-25,STU0025,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,14.72,Far
2025-07-25,STU0026,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,8.21,Moderate
2025-07-25,STU0027,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,20.94,Very Far
2025-07-25,STU0028,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,3.72,Nearby
2025-07-25,STU0029,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,9.98,Moderate
2025-07-25,STU0030,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,14.48,Far
2025-07-25,STU0031,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,3.02,Nearby
2025-07-25,STU0032,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,22.05,Very Far
2025-07-25,STU0033,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,1.33,Nearby
2025-07-25,STU0034,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,5.96,Nearby
2025-07-25,STU0035,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,21.75,Very Far
2025-07-25,STU0036,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,3.79,Nearby
2025-07-25,STU0037,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,20.02,Very Far
2025-07-25,STU0038,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,23.26,Very Far
2025-07-25,STU0039,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,12.54,Moderate
2025-07-25,STU0040,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,9.83,Moderate
2025-07-25,STU0041,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,9.34,Moderate
2025-07-25,STU0042,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,6.32,Nearby
2025-07-25,STU0043,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,13.44,Far
2025-07-25,STU0044,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,12.46,Moderate
2025-07-25,STU0045,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,3.24,Nearby
2025-07-25,STU0046,Grade 10,0,exam,rainy,26.4,Friday,July,False,False,6.97,Moderate
2025-07-25,STU0047,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,4.72,Nearby
2025-07-25,STU0048,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,17.08,Far
2025-07-25,STU0049,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,1.75,Nearby
2025-07-25,STU0050,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,7.82,Moderate
2025-07-25,STU0051,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,11.54,Moderate
2025-07-25,STU0052,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,2.63,Nearby
2025-07-25,STU0053,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,10.93,Moderate
2025-07-25,STU0054,Grade 8,0,exam,rainy,26.4,Friday,July,False,False,20.11,Very Far
2025-07-25,STU0055,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,12.49,Moderate
2025-07-25,STU0056,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,15.44,Far
2025-07-25,STU0057,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,13.39,Far
2025-07-25,STU0058,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,19.1,Far
2025-07-25,STU0059,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,24.46,Very Far
2025-07-25,STU0060,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,12.88,Moderate
2025-07-25,STU0061,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,23.92,Very Far
2025-07-25,STU0062,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,16.25,Far
2025-07-25,STU0063,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,21.84,Very Far
2025-07-25,STU0064,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,0.8,Nearby
2025-07-25,STU0065,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,5.19,Nearby
2025-07-25,STU0066,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,7.09,Moderate
2025-07-25,STU0067,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,5.83,Nearby
2025-07-25,STU0068,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,9.06,Moderate
2025-07-25,STU0069,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,14.06,Far
2025-07-25,STU0070,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,18.06,Far
2025-07-25,STU0071,Grade 9,0,exam,rainy,26.4,Friday,July,False,False,23.5,Very Far
2025-07-25,STU0072,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,23.48,Very Far
2025-07-25,STU0073,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,4.28,Nearby
2025-07-25,STU0074,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,5.22,Nearby
2025-07-25,STU0075,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,8.58,Moderate
2025-07-25,STU0076,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,19.06,Far
2025-07-25,STU0077,Grade 10,0,exam,rainy,26.4,Friday,July,False,False,7.73,Moderate
2025-07-25,STU0078,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,3.26,Nearby
2025-07-25,STU0079,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,20.93,Very Far
2025-07-25,STU0080,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,5.19,Nearby
2025-07-25,STU0081,Grade 9,0,exam,rainy,26.4,Friday,July,False,False,23.17,Very Far
2025-07-25,STU0082,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,18.62,Far
2025-07-25,STU0083,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,7.16,Moderate
2025-07-25,STU0084,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,21.5,Very Far
2025-07-25,STU0085,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,2.55,Nearby
2025-07-25,STU0086,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,20.91,Very Far
2025-07-25,STU0087,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,0.76,Nearby
2025-07-25,STU0088,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,11.13,Moderate
2025-07-25,STU0089,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,0.86,Nearby
2025-07-25,STU0090,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,8.38,Moderate
2025-07-25,STU0091,Grade 9,0,exam,rainy,26.4,Friday,July,False,False,10.12,Moderate
2025-07-25,STU0092,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,24.79,Very Far
2025-07-25,STU0093,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,6.29,Nearby
2025-07-25,STU0094,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,2.1,Nearby
2025-07-25,STU0095,Grade 10,1,exam,rainy,26.4,Friday,July,False,False,13.04,Far
2025-07-25,STU0096,Grade 9,1,exam,rainy,26.4,Friday,July,False,False,10.97,Moderate
2025-07-25,STU0097,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,17.56,Far
2025-07-25,STU0098,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,10.43,Moderate
2025-07-25,STU0099,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,11.1,Moderate
2025-07-25,STU0100,Grade 8,1,exam,rainy,26.4,Friday,July,False,False,7.48,Moderate
2025-07-28,STU0001,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,16.41,Far
2025-07-28,STU0002,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,3.25,Nearby
2025-07-28,STU0003,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,14.66,Far
2025-07-28,STU0004,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,4.2,Nearby
2025-07-28,STU0005,Grade 9,0,exam,cloudy,34.3,Monday,July,False,False,5.79,Nearby
2025-07-28,STU0006,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,10.34,Moderate
2025-07-28,STU0007,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,8.91,Moderate
2025-07-28,STU0008,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,12.13,Moderate
2025-07-28,STU0009,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,12.75,Moderate
2025-07-28,STU0010,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,0.75,Nearby
2025-07-28,STU0011,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,19.64,Very Far
2025-07-28,STU0012,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,2.78,Nearby
2025-07-28,STU0013,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,8.41,Moderate
2025-07-28,STU0014,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,10.25,Moderate
2025-07-28,STU0015,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,6.65,Nearby
2025-07-28,STU0016,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,5.76,Nearby
2025-07-28,STU0017,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,3.04,Nearby
2025-07-28,STU0018,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,22.57,Very Far
2025-07-28,STU0019,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,3.28,Nearby
2025-07-28,STU0020,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,10.33,Moderate
2025-07-28,STU0021,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,16.98,Far
2025-07-28,STU0022,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,2.86,Nearby
2025-07-28,STU0023,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,11.43,Moderate
2025-07-28,STU0024,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,24.74,Very Far
2025-07-28,STU0025,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,14.72,Far
2025-07-28,STU0026,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,8.21,Moderate
2025-07-28,STU0027,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,20.94,Very Far
2025-07-28,STU0028,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,3.72,Nearby
2025-07-28,STU0029,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,9.98,Moderate
2025-07-28,STU0030,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,14.48,Far
2025-07-28,STU0031,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,3.02,Nearby
2025-07-28,STU0032,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,22.05,Very Far
2025-07-28,STU0033,Grade 9,1,exam,cloudy,34.3,Monday,July,False,False,1.33,Nearby
2025-07-28,STU0034,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,5.96,Nearby
2025-07-28,STU0035,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,21.75,Very Far
2025-07-28,STU0036,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,3.79,Nearby
2025-07-28,STU0037,Grade 8,1,exam,cloudy,34.3,Monday,July,False,False,20.02,Very Far
2025-07-28,STU0038,Grade 10,1,exam,cloudy,34.3,Monday,July,False,False,23.26,Very Far
